Srce|Shipnum|Shpd_Dt|Origin|Destination|Cdty_Cd|Ori_city|Ori_St|Origin_Zip|Dest_city|Dest_St|Dest_Zip|TM_Miles
TMS|25646991|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25646992|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25646994|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25646995|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647004|07/21/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647005|07/21/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647011|07/21/20|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25647018|07/21/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25647020|07/21/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25647026|07/21/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25647028|07/21/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25647029|07/21/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25647030|07/21/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25647032|07/21/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25647033|07/21/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647034|07/21/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647035|07/21/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647038|07/21/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25647039|07/21/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25647041|07/21/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647042|07/21/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25647049|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647051|07/21/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25647055|07/21/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647056|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647057|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647058|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647060|07/21/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647061|07/21/20|HTN|64295|DRY|HOUSTON|TX|77029|WACO|TX|76701|185
TMS|25647062|07/21/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25647064|07/21/20|HTN|61720|DRY|HOUSTON|TX|77029|FERRIDAY|LA|71334|295
TMS|25647071|07/21/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647072|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647073|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647074|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647078|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647079|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647080|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647081|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647082|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647085|07/21/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647088|07/21/20|HTN|21736|DRY|HOUSTON|TX|77029|LEESVILLE|LA|71446|206
TMS|25647091|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647092|07/21/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647094|07/21/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647095|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647098|07/21/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25647099|07/21/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25647100|07/21/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25647102|07/21/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647104|07/21/20|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25647107|07/21/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25647108|07/21/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25647109|07/21/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25647111|07/21/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25647114|07/21/20|HTN|64295|DRY|HOUSTON|TX|77029|WACO|TX|76701|185
TMS|25647118|07/21/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25647122|07/21/20|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25647123|07/21/20|HTN|94211|DRY|HOUSTON|TX|77029|BRENHAM|TX|77833|74
TMS|25647124|07/21/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647128|07/21/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25647130|07/21/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25647132|07/21/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647133|07/21/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25647134|07/21/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647135|07/21/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25647136|07/21/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647142|07/21/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25647143|07/21/20|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25647145|07/21/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25647146|07/21/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647147|07/21/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647148|07/21/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25647149|07/21/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647150|07/21/20|HTN|94240|DRYDRAUGHT|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25647151|07/21/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647155|07/21/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25647156|07/21/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647157|07/21/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647160|07/21/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25647161|07/21/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25647170|07/21/20|HTN|54209|DRY|HOUSTON|TX|77029|BEEVILLE|TX|78102|179
TMS|25647242|07/21/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25633998|07/22/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25634007|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25634015|07/22/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25639295|07/22/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25639419|07/22/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25642224|07/22/20|HTN|64225|DRYDRAUGHT|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25642337|07/22/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25643827|07/22/20|HTN|94211|DRY|HOUSTON|TX|77029|BRENHAM|TX|77833|74
TMS|25643981|07/22/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25644183|07/22/20|HTN|94285|DRY|HOUSTON|TX|77029|TRINITY|TX|75862|89
TMS|25647163|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647164|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647165|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647166|07/22/20|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25647171|07/22/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25647179|07/22/20|HTN|34254|DRYDRAUGHT|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25647183|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647185|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25647189|07/22/20|HTN|64210|DRY|HOUSTON|TX|77029|BRYAN|TX|77803|101
TMS|25647195|07/22/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25647200|07/22/20|HTN|21736|DRY|HOUSTON|TX|77029|LEESVILLE|LA|71446|206
TMS|25647210|07/22/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25647231|07/22/20|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25647234|07/22/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25647237|07/22/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25647239|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647240|07/22/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647244|07/22/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25647245|07/22/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25647253|07/22/20|HTN|64259|DRY|HOUSTON|TX|77029|PALESTINE|TX|75801|152
TMS|25647254|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647255|07/22/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25647256|07/22/20|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25647261|07/22/20|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25647263|07/22/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25647264|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647267|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647271|07/22/20|HTN|64230|DRYDRAUGHT|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25647272|07/22/20|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25647275|07/22/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25647276|07/22/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25647281|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647284|07/22/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25647287|07/22/20|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25647289|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647290|07/22/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25647294|07/22/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25647296|07/22/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25647298|07/22/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25647300|07/22/20|HTN|94285|DRY|HOUSTON|TX|77029|TRINITY|TX|75862|89
TMS|25647302|07/22/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25647312|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25647318|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647321|07/22/20|HTN|94211|DRY|HOUSTON|TX|77029|BRENHAM|TX|77833|74
TMS|25647327|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25647328|07/22/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25647331|07/22/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25647332|07/22/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25647333|07/22/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25650460|07/22/20|HTN|TXLP|DRYDRAUGHT|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25650462|07/22/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25650464|07/22/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25650465|07/22/20|HTN|94224|DRYDRAUGHT|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25650467|07/22/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25650468|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25650469|07/22/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25650470|07/22/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25650472|07/22/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25650480|07/22/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25650498|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25650500|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25650507|07/22/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25650514|07/22/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25650515|07/22/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25650516|07/22/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25650517|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25650521|07/22/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25650522|07/22/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25651925|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651926|07/22/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25651927|07/22/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25651928|07/22/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25651929|07/22/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25651930|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651931|07/22/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25651932|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651933|07/22/20|HTN|TXLP|DRYDRAUGHT|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25651934|07/22/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25651935|07/22/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25651936|07/22/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25651939|07/22/20|HTN|34206|DRYDRAUGHT|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25651955|07/22/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25651956|07/22/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25651957|07/22/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25651958|07/22/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25651959|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25651960|07/22/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25651961|07/22/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25651962|07/22/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25651966|07/22/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25651967|07/22/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25651968|07/22/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25651969|07/22/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25651970|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25651971|07/22/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25651972|07/22/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25651973|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651974|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651975|07/22/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25651976|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651977|07/22/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25651978|07/22/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25651979|07/22/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25651980|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651981|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651982|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651983|07/22/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25651984|07/22/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25651985|07/22/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25651986|07/22/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25651987|07/22/20|HTN|94240|DRYDRAUGHT|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25651989|07/22/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25651990|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25651991|07/22/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25651993|07/22/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25651994|07/22/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25651995|07/22/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25651996|07/22/20|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25652003|07/22/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25652008|07/22/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25652011|07/22/20|HTN|94216|DRYDRAUGHT|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25652015|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25652016|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25652017|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25652018|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
