Srce|Shipnum|Shpd_Dt|Origin|Destination|Cdty_Cd|Ori_city|Ori_St|Origin_Zip|Dest_city|Dest_St|Dest_Zip|TM_Miles
TMS|25664032|44040|HTN|21736|DRY|HOUSTON|TX|77029|LEESVILLE|LA|71446|206
TMS|25664033|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664035|44040|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25664037|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664041|44040|HTN|4249|DRY|HOUSTON|TX|77029|LAREDO|TX|78045|310
TMS|25664045|44040|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25664046|44040|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25664054|44040|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25664056|44040|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25664061|44040|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25664073|44040|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25664078|44040|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25664082|44040|HTN|61738|DRY|HOUSTON|TX|77029|METAIRIE|LA|70003|343
TMS|25664086|44040|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25664100|44040|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25664125|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664126|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664127|44040|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25664130|44040|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25664131|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664151|44040|HTN|54215|DRYDRAUGHT|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25664155|44040|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25664158|44040|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25664159|44040|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25664162|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664168|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664170|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664171|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664172|44040|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25664174|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664183|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664189|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664192|44040|HTN|94231|DRYDRAUGHT|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25664195|44040|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25664199|44040|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25664201|44040|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25664202|44040|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25664209|44040|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25664210|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664229|44040|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25664237|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25664247|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25664248|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25664253|44040|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25664259|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25664261|44040|HTN|TXLP|DRYDRAUGHT|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25666306|44040|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25670283|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670295|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670296|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670340|44040|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25670343|44040|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25670346|44040|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25670348|44040|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25670363|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670366|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670367|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670368|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670370|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670371|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670372|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670378|44040|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25670389|44040|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25670390|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25670393|44040|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25670398|44040|HTN|34206|DRYDRAUGHT|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25670400|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25670409|44040|HTN|34206|DRYDRAUGHT|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25670412|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25670418|44040|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25670420|44040|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25670421|44040|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25670423|44040|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25670428|44040|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25670429|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670432|44040|HTN|44276|DRYDRAUGHT|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670434|44040|HTN|64225|DRYDRAUGHT|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25670435|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670436|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670437|44040|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25670438|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670439|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670440|44040|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25670441|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670442|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670443|44040|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25670444|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670445|44040|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25670446|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670447|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670448|44040|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25670449|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670450|44040|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25670452|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670453|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670456|44040|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25670457|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670458|44040|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25670459|44040|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25670462|44040|HTN|94216|DRYDRAUGHT|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25670463|44040|HTN|64295|DRY|HOUSTON|TX|77029|WACO|TX|76701|185
TMS|25670464|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670466|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670467|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670468|44040|HTN|64210|DRY|HOUSTON|TX|77029|BRYAN|TX|77803|101
TMS|25670469|44040|HTN|64295|DRY|HOUSTON|TX|77029|WACO|TX|76701|185
TMS|25670470|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670471|44040|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25670472|44040|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25670480|44040|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25670486|44040|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25670487|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670488|44040|HTN|84245|DRYDRAUGHT|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25670489|44040|HTN|94285|DRYDRAUGHT|HOUSTON|TX|77029|TRINITY|TX|75862|89
TMS|25670496|44040|HTN|94240|DRYDRAUGHT|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670498|44040|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25670502|44040|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25670503|44040|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25670507|44040|HTN|81774|DRYDRAUGHT|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25672866|44040|HTN|84257|DRY|HOUSTON|TX|77029|NACOGDOCHES|TX|75965|141
TMS|25673780|44040|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25674783|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674784|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674785|44040|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25674787|44040|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25674790|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674791|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674797|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674798|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674803|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674804|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674805|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25674806|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25675816|44040|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25675817|44040|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25675818|44040|HTN|94262|DRYDRAUGHT|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25675821|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675822|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675823|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25675824|44040|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675827|44040|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25675829|44040|HTN|31712|DRYDRAUGHT|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25675830|44040|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25675831|44040|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25675832|44040|HTN|94218|DRYDRAUGHT|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25675833|44040|HTN|64221|DRYDRAUGHT|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675834|44040|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25675835|44040|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25675836|44040|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25675837|44040|HTN|94213|DRYDRAUGHT|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25675838|44040|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25675843|44040|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25675846|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675847|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675848|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675849|44040|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25675871|44040|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25675894|44040|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
